blockNumber,id_x,liquidatorAccount,rewardAccount,rewardAmount,targetAccount,timestamp_x,token,balance,id_y,order,timestamp_y,totalDeposit,totalNetFlowRate,triggeredByEventName,prefix,transactionHash,logIndex
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,287735950506,1653527695,40555555591030833152,-0.002816358024691351,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,506
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,287735950530,1653527695,32777777805508214784,-0.002276234567901229,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,530
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,287735950524,1653527695,34166666694552977408,-0.002372685185185179,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,524
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,287735950518,1653527695,35555555583597740032,-0.002469135802469129,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,518
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,287735950512,1653527695,38055555587314286592,-0.00264274691358024,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,512
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,287735950506,1653527695,40555555591030833152,-0.002816358024691351,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,506
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,287735950530,1653527695,32777777805508214784,-0.002276234567901229,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,530
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,287735950524,1653527695,34166666694552977408,-0.002372685185185179,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,524
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,287735950518,1653527695,35555555583597740032,-0.002469135802469129,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,518
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,287735950512,1653527695,38055555587314286592,-0.00264274691358024,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,512
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,287735950506,1653527695,40555555591030833152,-0.002816358024691351,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,506
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,287735880255,1653527681,43055555594747379712,-0.002989969135802462,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,255
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,287735880249,1653527681,45555555598463926272,-0.003163580246913573,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,249
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,287735880243,1653527681,48055555602180472832,-0.003337191358024684,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,243
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,287735880237,1653527681,50555555605897019392,-0.003510802469135795,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,237
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-231,287735880231,1653527681,53055555609613565952,-0.003684413580246906,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,231
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,287735880255,1653527681,43055555594747379712,-0.002989969135802462,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,255
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,287735880249,1653527681,45555555598463926272,-0.003163580246913573,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,249
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,287735880243,1653527681,48055555602180472832,-0.003337191358024684,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,243
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,287735880237,1653527681,50555555605897019392,-0.003510802469135795,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,237
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-231,287735880231,1653527681,53055555609613565952,-0.003684413580246906,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,231
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,287735880255,1653527681,43055555594747379712,-0.002989969135802462,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,255
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,287735880249,1653527681,45555555598463926272,-0.003163580246913573,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,249
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,287735880243,1653527681,48055555602180472832,-0.003337191358024684,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,243
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,287735880237,1653527681,50555555605897019392,-0.003510802469135795,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,237
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-231,287735880231,1653527681,53055555609613565952,-0.003684413580246906,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,231
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,287735880255,1653527681,43055555594747379712,-0.002989969135802462,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,255
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,287735880249,1653527681,45555555598463926272,-0.003163580246913573,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,249
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,287735880243,1653527681,48055555602180472832,-0.003337191358024684,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,243
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,287735880237,1653527681,50555555605897019392,-0.003510802469135795,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,237
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-237,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-231,287735880231,1653527681,53055555609613565952,-0.003684413580246906,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,231
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-231,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-255,287735880255,1653527681,43055555594747379712,-0.002989969135802462,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,255
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-231,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-249,287735880249,1653527681,45555555598463926272,-0.003163580246913573,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,249
28773588,AgreementLiquidatedV2-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-231,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4922763354228574,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527681,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12529506335429022,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8-243,287735880243,1653527681,48055555602180472832,-0.003337191358024684,AgreementLiquidatedV2,ATSLog,0xca3cacd9183caab14dec3723f1b896eebf13c4a5c3a05f4a64ad7954986653f8,243
